npa_id,create_date,cycle_time_from_er_confirm,cycle_time_from_benefit_order,difot,created_day_of_week,created_month,created_year,days_before_effective_date,orders_last_week,has_run_payroll,sic_code,tax_payer_type,taxable_as_scorp,wc_status,state,count_work_states,days_after_joined_gusto,days_after_est_founding,count_policies,count_carriers,count_medical_carriers,medical_carrier,dental_carrier,has_composite_scheme,contains_long_tail_carrier,has_dental,has_vision,has_lidi,hsa_selected,has_fsa_dca,active_employees,eligible_employees,payroll_count,primary_payroll_admin_age,has_integrations,failed_filing_last_12_month,growth_rate_last_year,had_previous_payroll_provider,months_from_join_date,user_provided_industry,industry_classification,invoice_count,last_month_subscription_revenue,number_of_eins,multi_ein,count_address_changes_last_year,number_of_employees_logging_in_last_month,number_of_employee_logins_last_month,number_of_terminations_last_month,number_of_payroll_employees_last_month,estimated_annual_income_per_employee_last_month,has_active_workers_comp,running_total_number_of_benefits_care_cases,running_total_number_of_payroll_care_cases,running_total_number_of_cases,running_total_number_of_emails,running_total_number_of_irs_notice_reasons,amendments_last_12_month,number_of_admin_failed_logins,number_of_calls_last_month,number_of_chats_last_month,product_plan,time_to_onboard_in_days,time_to_first_payroll_in_days,prev_company_suspension,ee_average_age,count_ee_twenty_six_and_over_in_last_year,count_ee_under_twenty_six_in_last_year,count_single_employees_in_last_year,count_non_single_employees_in_last_year,count_ee_commuter_in_last_year,count_ee_home_states_in_last_year,count_ee_work_states_in_last_year,count_ee_work_home_state_diff_in_last_year,count_ee_more_than_1_job_in_last_year,count_ee_terminations_in_last_year,count_ee_touchpoints_in_last_year,count_ee_hires_in_last_year,count_401k_ees_in_last_year,count_529_ees_in_last_year,change_in_number_of_hires_last_month,change_in_number_of_termination_last_month,change_in_number_of_ee_logins_last_month,change_in_number_of_calls_last_month,change_in_number_of_admin_logins_last_month,change_in_estimated_annual_income_per_employee_last_month,selected_medical_base_tier,start_date_changed,deadline_override
36953,2020-06-26 17:40,49,48,0,3.0,10.0,2020.0,-41,149,1,8999,LLC,0,no_policy,UT,1,1664,1805,3,1,1,SelectHealth,no_dental_carrier,0,0,0,0,0,0,0,5,5,147,38,0,0,-0.4,1,50,Personal Services,Non-Desk,54,75.0,0,0,1,3,4,0,3,124839.6066,0,0,14,21,14,0,0,0,0,0,complete,11,15,0,29.1904761904762,36,6,3,0,0,1,1,0,0,3,0,1,0,0,0,0,-4,0,4,883.0466,gold,0,0
48270,2020-09-25 16:35,22,21,1,2.0,12.0,2020.0,-31,318,1,5099,S-Corporation,1,no_policy,AR,1,1792,2723,6,2,1,UnitedHealthcare,Guardian,0,0,1,1,1,0,0,7,5,160,38,0,0,-0.1,1,56,Communications,Desk,59,93.0,0,0,1,3,10,2,8,84229.34,0,0,11,20,13,0,0,0,0,0,core,7,11,0,44.1063829787234,80,14,25,36,0,1,1,0,6,5,0,6,0,0,0,1,3,0,6,-35532.4088,silver,0,0
36751,2020-06-22 21:22,29,29,1,2.0,6.0,2020.0,-32,76,1,5531,LLC,0,quoting,CO,1,545,546,2,2,1,Kaiser Permanente,Guardian,0,0,1,0,0,0,0,2,2,88,36,0,0,0.5,0,17,Retail,POS,17,57.0,0,0,1,1,4,0,3,71500.0,0,0,2,2,0,0,0,0,0,0,core,0,9,0,26.695652173913,14,9,0,5,0,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0.0,gold,0,0
49944,2020-11-28 06:01,43,43,1,3.0,12.0,2020.0,-47,148,1,7991,LLC,1,quoting,NC,1,36,29,5,2,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,1,0,0,2,2,5,,0,0,0.0,0,-1,Entertainment   Recreation,POS,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,34,24,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
37923,2020-07-22 20:41,48,47,1,5.0,8.0,2020.0,-48,76,1,7372,C-Corporation,0,no_policy,CA,1,119,188,5,3,1,Blue Shield of California,Guardian,0,0,1,1,0,0,0,3,3,10,46,0,0,0.0,0,2,Technology,Desk,3,0.0,0,0,1,0,0,0,2,150000.0,0,0,0,3,2,0,0,0,0,0,core,1,29,0,42.6666666666667,6,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
50704,2020-10-20 19:46,13,13,1,4.0,1.0,2021.0,-25,175,1,8641,Non-Profit,0,no_policy,NM,1,79,6,1,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,0,1,1,1,,0,0,0.0,0,-3,Non-Profits   Associations,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,84,87,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,1
52321,2021-01-15 12:47,22,19,1,3.0,1.0,2021.0,-40,124,1,1389,LLC,1,no_policy,TX,1,3,10,1,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,0,1,1,3,,0,0,0.0,0,0,Mining   Oil,Non-Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,1,8,0,37.0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,silver,0,0
51613,2020-11-08 06:01,26,26,0,3.0,1.0,2021.0,-26,175,1,,LLC,0,external_policy,CO,1,61,5,1,1,1,Anthem Blue Cross,no_dental_carrier,0,0,0,0,0,0,0,5,5,2,,0,0,0.0,0,-2,Communications,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,27,70,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,bronze,0,1
54417,2021-02-18 17:41,17,17,1,5.0,2.0,2021.0,-41,79,1,8742,S-Corporation,1,has_zp_policy,AZ,1,6,6,6,2,1,UnitedHealthcare,Guardian,0,0,1,1,1,0,0,2,2,3,,0,0,0.0,0,-1,Professional Services,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,4,23,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
54134,2021-01-12 07:01,24,22,1,1.0,2.0,2021.0,-38,110,1,5999,S-Corporation,1,has_zp_policy,FL,1,53,50,2,2,1,UnitedHealthcare,Guardian,0,0,1,0,0,0,0,4,2,7,46,0,0,0.0,0,0,Retail,POS,1,51.0,0,0,1,2,3,0,2,21794.5,0,0,0,4,1,0,0,1,2,0,core,14,17,0,25.0,1,1,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0.0,gold,0,0
48029,2020-11-18 14:47,32,32,1,4.0,11.0,2020.0,-43,239,1,5813,LLC,0,has_zp_policy,CO,1,2,1845,5,2,1,UnitedHealthcare,Guardian,0,0,1,1,0,1,0,21,12,0,,0,0,0.0,0,-2,Manufacturing,Non-Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,0,59,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
49558,2020-12-04 17:20,35,34,0,2.0,12.0,2020.0,-24,261,1,7389,LLC,1,quoting,MA,3,386,463,1,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,0,5,1,38,35,1,0,0.0,0,12,Technology,Desk,12,87.0,0,0,2,3,14,0,4,194999.76,0,0,4,9,4,0,0,0,1,1,complete,17,23,0,36.3783783783784,37,0,7,18,0,1,2,0,0,0,17,1,17,0,0,0,7,1,13,129999.84,platinum,0,1
40149,2020-08-31 17:37,56,56,1,2.0,9.0,2020.0,-61,102,1,7372,C-Corporation,0,has_zp_policy,NY,3,2065,2210,2,1,1,Aetna,no_dental_carrier,0,0,0,0,0,0,0,3,3,256,29,1,0,-0.25,0,67,Technology,Desk,68,63.75,5,1,1,3,15,0,3,99999.84,1,15,12,75,63,1,0,0,0,0,complete,3,9,0,27.75,27,1,5,0,18,2,2,2,0,2,11,1,0,0,1,0,11,0,7,0.0,silver,0,0
52380,2021-01-19 08:25,35,29,1,1.0,1.0,2021.0,-35,156,1,8748,C-Corporation,0,has_zp_policy,CA,2,387,415,3,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,0,4,4,33,32,0,0,0.0,0,12,Technology,Desk,12,63.0,0,0,1,1,5,0,3,192333.28,0,0,1,6,3,0,1,4,0,0,core,8,9,0,26.5769230769231,9,17,12,12,0,1,1,0,0,0,6,1,0,0,0,0,1,0,71,0.0,gold,0,0
47657,2020-11-16 18:09,31,28,1,1.0,11.0,2020.0,-39,498,1,7389,C-Corporation,0,has_zp_policy,WI,2,372,378,4,2,1,UnitedHealthcare,no_dental_carrier,0,0,0,1,0,0,0,4,3,27,40,1,0,0.0,0,10,Technology,Desk,10,63.0,0,0,1,2,2,0,4,53880.0,1,0,1,5,4,0,0,0,1,0,core,64,78,0,33.0,27,4,13,10,0,2,1,9,0,0,0,1,0,0,0,0,0,1,-6,17700.0,platinum,0,0
54420,2021-02-18 22:32,59,59,1,5.0,2.0,2021.0,-64,110,1,5912,LLC,0,no_policy,CA,1,235,246,8,2,1,California Choice,Beam,0,0,1,1,1,0,0,12,12,37,43,1,0,0.0,0,6,Finance   Insurance,Desk,7,93.0,0,0,5,7,27,0,9,274644.9911,0,0,0,5,3,0,0,0,1,0,core,14,28,0,38.046511627907,86,0,46,40,0,1,1,0,0,0,42,14,0,0,1,0,14,1,9,-27667.5714,bronze,0,1
54420,2021-02-18 22:32,59,59,1,5.0,2.0,2021.0,-64,110,1,5912,LLC,0,no_policy,CA,1,235,246,8,2,1,California Choice,Beam,0,0,1,1,1,0,0,12,12,37,43,1,0,0.0,0,6,Finance   Insurance,Desk,6,87.0,0,0,5,5,13,0,8,302312.5625,0,0,0,1,0,0,0,0,0,0,core,14,28,0,38.046511627907,86,0,46,40,0,1,1,0,0,0,42,14,0,0,-2,0,-32,0,6,59812.545,bronze,0,1
36198,2020-06-09 15:11,49,47,1,5.0,6.0,2020.0,-50,52,1,8111,LLC,0,has_zp_policy,NY,1,247,239,2,2,1,Oxford Health Plan (UnitedHealthcare),Guardian,0,0,1,0,0,0,0,3,2,32,35,0,0,0.0,0,8,Professional Services,Desk,8,63.0,0,0,1,2,14,0,2,66824.94,1,0,0,0,0,0,0,2,0,0,complete,0,18,1,27.0769230769231,13,0,3,1,0,3,1,12,0,0,0,3,0,0,0,0,0,0,0,0.0,silver,0,0
37380,2020-07-08 18:33,28,27,0,4.0,7.0,2020.0,-23,100,1,8099,LLC,0,no_policy,TX,1,174,342,5,2,1,UnitedHealthcare,Guardian,0,0,1,1,0,0,0,5,3,17,32,1,0,0.0,0,5,Healthcare   Social Assistance,Desk,5,111.0,0,0,3,4,106,0,4,41214.66,0,0,5,16,5,0,0,2,0,0,complete,23,29,0,32.1764705882353,17,0,12,0,0,1,1,0,0,1,18,5,0,0,3,-1,87,0,16,-185.34,gold,0,1
44367,2020-10-21 16:18,47,47,1,5.0,10.0,2020.0,-63,164,1,1771,S-Corporation,1,eligible_for_renewal,CA,1,200,200,4,2,1,Kaiser Permanente,Guardian,0,0,1,1,0,0,0,7,6,37,34,0,0,0.0,0,6,Construction,Non-Desk,6,61.0,0,0,2,4,18,1,7,206403.6,0,0,1,3,1,0,0,0,0,0,core,7,11,0,48.8,35,0,9,26,0,1,1,0,0,2,13,9,0,0,2,1,3,0,1,2707.224,silver,0,1
45713,2020-10-19 23:38,23,23,1,1.0,11.0,2020.0,-60,251,1,7378,S-Corporation,1,external_policy,MA,1,33,4,6,2,1,UnitedHealthcare,Guardian,1,0,1,1,0,0,0,17,16,15,,0,0,0.0,0,-1,Wholesale,Non-Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,0,44,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
48066,2020-10-16 21:16,27,27,1,5.0,11.0,2020.0,-42,239,1,8712,LLC,1,eligible_for_renewal,DC,5,994,1147,7,2,1,DC Health Link (Benefit Exchange Marketplace),Guardian,0,0,1,1,0,0,0,11,10,147,34,0,0,1.0,0,31,Professional Services,Desk,32,159.0,0,0,1,3,6,0,9,197786.0733,0,0,46,57,28,0,0,0,4,0,complete,4,14,0,44.1060606060606,66,0,14,22,0,4,1,54,0,1,0,4,0,0,1,0,4,4,-7,-17965.6642,silver,0,0
52597,2021-01-10 07:02,13,10,1,1.0,1.0,2021.0,-35,156,1,7372,LLC,0,has_zp_policy,AZ,2,13,18,5,2,1,UnitedHealthcare,Guardian,0,0,1,1,0,0,0,2,2,3,,0,0,0.0,0,0,Technology,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,10,13,0,30.0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0.0,silver,0,0
39958,2020-08-28 02:24,30,27,0,5.0,9.0,2020.0,-27,102,1,8999,S-Corporation,1,quoting,TX,1,712,731,4,1,1,Blue Cross Blue Shield,no_dental_carrier,0,0,0,0,0,0,0,3,3,30,59,0,0,0.0,0,22,Unknown,Unknown,23,63.0,0,0,0,0,0,0,2,15000.0,0,0,4,6,2,1,0,2,1,0,complete,11,25,0,24.1666666666667,0,18,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,gold,0,1
46280,2020-10-29 14:28,36,34,1,3.0,11.0,2020.0,-37,498,1,7374,LLC,1,has_zp_policy,DC,4,32,22,4,2,1,DC Health Link (Benefit Exchange Marketplace),no_dental_carrier,0,0,0,0,1,0,0,4,2,3,,0,0,0.0,0,-1,Professional Services,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,11,29,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
37921,2020-07-22 20:42,57,57,0,2.0,7.0,2020.0,-35,90,1,8049,S-Corporation,1,has_zp_policy,CA,1,927,1304,4,2,1,Anthem Blue Cross,Guardian,0,0,1,0,0,0,0,13,3,156,37,0,0,-0.375,1,29,Healthcare   Social Assistance,Desk,29,129.0,5,1,1,4,25,1,14,52946.0228,1,0,8,77,29,0,0,0,1,0,core,25,40,0,40.2666666666667,130,5,14,11,0,1,1,0,14,5,20,1,0,0,0,1,2,1,4,2057.8628,silver,0,0
45481,2020-10-29 15:16,29,28,1,5.0,10.0,2020.0,-32,164,1,7372,C-Corporation,0,has_zp_policy,CA,1,54,45,5,2,1,Blue Shield of California,no_dental_carrier,0,0,0,1,1,0,0,1,1,5,57,0,0,0.0,0,1,Technology,Desk,1,45.0,0,0,1,1,2,0,1,31200.0,0,0,0,0,0,0,0,1,0,0,core,6,20,0,25.0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,silver,0,0
45745,2020-10-30 18:16,66,66,0,1.0,11.0,2020.0,-60,251,1,7382,S-Corporation,1,external_policy,UT,2,2155,4087,5,2,1,SelectHealth,Guardian,0,0,1,1,0,0,0,11,6,188,42,0,0,0.0,1,69,Personal Services,POS,70,135.0,0,0,0,4,13,1,12,62977.2866,0,0,6,55,51,0,0,1,0,0,core,17,34,0,38.712962962963,106,2,17,36,0,2,2,0,0,1,4,0,0,0,0,1,3,0,2,3689.465,bronze,0,0
45924,2020-10-30 23:49,39,32,1,2.0,11.0,2020.0,-52,159,1,7389,LLC,1,no_policy,OR,2,463,467,2,2,1,UnitedHealthcare,Guardian,1,0,1,0,0,0,0,2,2,31,39,1,0,0.25,0,13,Professional Services,Desk,14,69.0,0,0,0,1,2,0,2,120000.0,0,0,8,15,8,0,0,0,0,0,core,36,45,1,37.0,18,0,0,18,0,1,2,0,0,0,0,0,18,0,0,0,-1,0,0,60000.0,gold,0,0
50036,2020-12-10 17:17,47,44,1,1.0,12.0,2020.0,-49,148,1,8111,LLC,0,quoting,VA,1,11,10,1,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,0,1,1,4,,0,0,0.0,0,0,Professional Services,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,10,15,0,36.0,2,0,2,0,0,0,1,0,0,0,12,2,0,0,0,0,0,0,0,0.0,silver,0,0
48561,2020-11-22 01:34,23,23,1,2.0,12.0,2020.0,-31,318,1,4111,S-Corporation,1,no_policy,CA,1,358,700,1,1,1,Kaiser Permanente,no_dental_carrier,0,0,0,0,0,0,0,1,1,31,41,0,0,0.0,0,11,Transportation   Warehousing,Non-Desk,12,51.0,0,0,0,0,0,0,1,108000.0,0,0,0,0,0,0,0,0,0,0,complete,1,17,0,39.7777777777778,9,0,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-30000.0,silver,0,0
50138,2020-12-11 22:14,48,45,1,1.0,12.0,2020.0,-49,148,1,7389,S-Corporation,1,no_policy,WA,1,735,1075,4,1,1,Regence,no_dental_carrier,1,0,0,0,0,0,0,1,1,75,48,0,0,0.0,0,24,Professional Services,Desk,24,45.0,0,0,0,1,3,0,1,180000.0,0,0,3,8,7,0,0,0,0,0,core,14,24,0,47.4444444444444,9,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,-90000.0,silver,0,0
55857,2021-02-08 22:01,38,31,1,1.0,3.0,2021.0,-40,133,1,7389,LLC,1,no_policy,FL,1,45,73,2,2,1,UnitedHealthcare,Guardian,0,0,1,0,0,0,0,2,2,2,,0,0,0.0,0,-2,Professional Services,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,52,84,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,platinum,0,0
52495,2020-12-02 23:09,15,15,1,2.0,1.0,2021.0,-34,156,1,8721,S-Corporation,1,no_policy,FL,1,63,1152,4,2,1,UnitedHealthcare,Guardian,0,0,1,1,1,0,0,2,2,8,,0,0,0.0,0,-1,Professional Services,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,3,45,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
54847,2021-02-02 07:03,32,28,1,1.0,3.0,2021.0,-31,131,1,7373,LLC,0,has_zp_policy,GA,1,25,-4,3,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,0,3,3,5,,0,0,0.0,0,-1,Technology,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,17,47,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
55667,2020-11-12 00:06,35,30,1,1.0,3.0,2021.0,-47,67,1,1794,LLC,0,external_policy,VA,1,156,149,6,2,1,Anthem Blue Cross,Guardian,0,0,1,1,1,0,0,5,4,30,42,0,0,0.0,0,1,Construction,Non-Desk,5,107.0,0,0,2,3,6,0,5,70412.16,0,0,3,18,11,0,0,2,0,0,complete,1,18,0,25.25,4,4,8,0,0,0,1,0,0,0,0,6,0,0,-2,-3,-37,0,-1,7627.6572,bronze,0,0
38090,2020-07-01 13:57,24,23,1,2.0,7.0,2020.0,-35,90,1,7379,LLC,1,has_zp_policy,IL,1,61,-2,6,2,1,Blue Cross Blue Shield,Guardian,0,0,1,1,0,0,0,2,2,1,,0,0,0.0,0,0,Professional Services,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,75,43,0,32.0,1,0,0,1,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0.0,gold,0,0
49685,2021-01-07 15:51,28,27,1,3.0,1.0,2021.0,-47,122,1,5141,LLC,0,eligible_for_renewal,NC,1,621,613,3,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,0,19,3,97,25,0,0,0.5833333333333334,0,19,Manufacturing,Non-Desk,19,153.0,0,0,1,3,35,0,19,20957.3684,0,0,0,8,6,0,0,0,1,0,core,12,53,0,25.2049689440994,27,134,128,9,0,1,1,0,0,0,4,4,0,0,0,0,23,1,-1,7815.0527,silver,1,0
45936,2020-10-28 16:39,50,41,1,4.0,11.0,2020.0,-50,159,1,6719,C-Corporation,0,has_zp_policy,MA,3,6,2,6,2,1,UnitedHealthcare,Guardian,1,0,1,1,1,0,0,2,2,5,,0,0,0.0,0,-1,Professional Services,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,6,16,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
52456,2021-01-08 19:14,17,17,1,2.0,1.0,2021.0,-34,156,1,8742,LLC,0,no_policy,TX,1,28,25,4,2,1,UnitedHealthcare,Guardian,0,0,1,1,0,0,0,2,2,2,,0,0,0.0,0,-1,Professional Services,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,7,34,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
45844,2020-10-31 16:31,65,60,0,4.0,11.0,2020.0,-57,251,1,8099,LLC,1,has_zp_policy,VT,1,1055,1034,9,4,1,MVP Health Care,Delta Dental,0,0,1,1,1,1,0,20,17,134,37,1,0,0.04347826086956521,0,32,Healthcare   Social Assistance,Desk,33,437.0,0,0,1,15,60,2,22,65195.8036,1,1,27,92,59,1,0,0,1,0,concierge,43,53,0,28.3532110091743,238,198,192,76,0,3,1,180,364,42,70,40,366,0,1,0,-2,0,-4,-98.279,silver,0,1
41316,2020-09-22 21:34,22,22,1,1.0,9.0,2020.0,-34,90,1,7374,LLC,0,has_zp_policy,FL,3,302,294,1,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,0,5,1,33,45,0,0,0.0,0,9,Professional Services,Desk,9,173.0,0,0,2,1,4,0,2,178531.6,1,0,2,59,20,0,0,2,0,0,concierge,8,17,0,40.6875,16,0,7,3,0,2,2,0,0,0,0,1,0,0,0,0,3,-3,-7,0.0,bronze,0,0
41762,2020-09-29 20:25,38,38,0,5.0,10.0,2020.0,-32,164,1,8748,LLC,1,no_policy,CO,3,2257,2828,6,2,1,Anthem Blue Cross,Guardian,0,0,1,1,0,0,0,25,15,501,48,0,0,0.08,1,72,Communications,Desk,73,363.0,0,0,3,18,144,0,25,115398.7466,0,0,51,68,24,0,0,0,1,5,complete,122,24,0,35.8877551020408,179,17,19,71,0,2,2,0,0,1,39,6,82,0,0,0,7,1,1,3190.3733,silver,0,0
46370,2020-10-30 19:24,34,32,1,5.0,11.0,2020.0,-42,239,1,7929,LLC,1,has_zp_policy,NY,1,76,22,4,2,1,Empire Blue Cross and Blue Shield,Guardian,0,0,1,1,0,0,0,2,2,9,,0,0,0.0,0,-1,Entertainment   Recreation,Desk,0,0.0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,77,81,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
49925,2020-12-09 02:31,22,22,1,3.0,12.0,2020.0,-47,148,1,5084,LLC,0,has_zp_policy,CA,1,182,184,3,1,1,Kaiser Permanente,no_dental_carrier,0,0,0,0,0,0,0,1,1,18,31,0,0,0.0,0,6,Manufacturing,Non-Desk,6,45.0,0,0,1,0,0,0,1,249999.88,1,0,0,2,1,0,0,0,0,0,core,7,9,0,56.2857142857143,7,0,0,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0.0,bronze,0,0
53204,2021-01-10 07:01,49,49,1,5.0,1.0,2021.0,-62,156,1,8243,LLC,1,external_policy,MI,1,21,4,3,2,1,Blue Cross Blue Shield,Guardian,0,0,1,1,0,0,0,4,3,5,,0,0,0.0,0,-1,Education,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,19,35,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,1
41407,2020-06-30 15:25,47,47,0,5.0,11.0,2020.0,-42,239,0,5812,S-Corporation,1,quoting,IL,1,199,2150,7,2,1,Blue Cross Blue Shield,Guardian,0,0,1,1,0,0,0,4,4,8,62,0,0,0.0,0,-4,Food   Beverage,POS,2,49.0,0,0,2,2,24,0,5,0.0,0,0,7,16,5,0,0,2,2,0,core,170,171,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-23,-4,-17,0.0,silver,0,0
41407,2020-06-30 15:25,47,47,0,5.0,11.0,2020.0,-42,239,0,5812,S-Corporation,1,quoting,IL,1,199,2150,7,2,1,Blue Cross Blue Shield,Guardian,0,0,1,1,0,0,0,4,4,8,62,0,0,0.0,0,-4,Food   Beverage,POS,1,0.0,0,0,2,3,47,0,5,0.0,0,0,6,11,2,0,0,3,6,0,core,170,171,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
43005,2020-09-30 17:56,37,36,1,2.0,10.0,2020.0,-42,149,1,4813,LLC,0,external_policy,CO,2,25,24,7,4,1,Anthem Blue Cross,Beam,0,0,1,1,1,0,0,10,10,9,,0,0,0.0,0,-1,Construction,Non-Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,10,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
50723,2020-12-07 21:20,40,36,0,1.0,12.0,2020.0,-35,75,1,7372,C-Corporation,0,has_zp_policy,CA,1,17,3,4,2,1,Kaiser Permanente,Guardian,0,0,1,1,0,0,0,2,2,3,,0,0,0.0,0,0,Technology,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,10,24,0,40.5,2,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0.0,bronze,0,0
56479,2021-03-15 17:58,30,25,1,1.0,3.0,2021.0,-33,114,1,7299,LLC,1,no_policy,TX,1,19,51,2,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,0,1,1,10,27,0,0,0.0,0,0,Professional Services,Desk,1,0.0,0,0,1,0,0,0,1,18000.0,0,0,0,2,2,0,0,1,0,0,core,5,18,0,60.0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
56479,2021-03-15 17:58,30,25,1,1.0,3.0,2021.0,-33,114,1,7299,LLC,1,no_policy,TX,1,19,51,2,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,0,1,1,10,,0,0,0.0,0,0,Professional Services,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,5,18,0,60.0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
52718,2021-01-23 14:09,40,37,1,3.0,3.0,2021.0,-52,97,1,8099,S-Corporation,1,has_zp_policy,CA,1,308,403,3,1,1,Covered California,no_dental_carrier,0,0,0,0,0,0,0,4,2,37,45,0,0,0.0,0,8,Healthcare   Social Assistance,Desk,10,57.0,0,0,1,0,0,0,3,47831.52,1,0,3,5,1,0,0,0,0,0,core,0,4,0,47.1724137931034,27,2,5,24,0,1,1,0,0,2,0,3,0,0,0,0,0,0,-4,-44621.84,gold,1,0
