npa_id,create_date,cycle_time,created_day_of_week,created_month,created_year,days_before_effective_date,orders_last_week,has_run_payroll,sic_code,tax_payer_type,taxable_as_scorp,wc_status,state,count_work_states,days_after_joined_gusto,days_after_est_founding,count_policies,count_carriers,count_medical_carriers,medical_carrier,dental_carrier,contains_long_tail_carrier,has_dental,has_vision,has_lidi,hsa_selected,has_fsa_dca,active_employees,eligible_employees,primary_payroll_admin_age,has_integrations,failed_filing_last_12_month,growth_rate_last_year,had_previous_payroll_provider,months_from_join_date,user_provided_industry,industry_classification,invoice_count,last_month_subscription_revenue,number_of_eins,multi_ein,count_address_changes_last_year,number_of_employees_logging_in_last_month,number_of_employee_logins_last_month,number_of_terminations_last_month,number_of_payroll_employees_last_month,estimated_annual_income_per_employee_last_month,has_active_workers_comp,running_total_number_of_benefits_care_cases,running_total_number_of_payroll_care_cases,running_total_number_of_cases,running_total_number_of_emails,running_total_number_of_irs_notice_reasons,amendments_last_12_month,number_of_admin_failed_logins,number_of_calls_last_month,number_of_chats_last_month,product_plan,time_to_onboard_in_days,time_to_first_payroll_in_days,prev_company_suspension,ee_average_age,count_ee_twenty_six_and_over_in_last_year,count_ee_under_twenty_six_in_last_year,count_single_employees_in_last_year,count_non_single_employees_in_last_year,count_ee_commuter_in_last_year,count_ee_home_states_in_last_year,count_ee_work_states_in_last_year,count_ee_work_home_state_diff_in_last_year,count_ee_more_than_1_job_in_last_year,count_ee_terminations_in_last_year,count_ee_touchpoints_in_last_year,count_ee_hires_in_last_year,count_401k_ees_in_last_year,count_529_ees_in_last_year,change_in_number_of_hires_last_month,change_in_number_of_termination_last_month,change_in_number_of_ee_logins_last_month,change_in_number_of_calls_last_month,change_in_number_of_admin_logins_last_month,change_in_estimated_annual_income_per_employee_last_month,selected_medical_base_tier,start_date_changed,deadline_override
55926,2021-01-26 08:53,44504.93,1.0,3.0,2021.0,-47,67,1,2392,LLC,0,has_zp_policy,TX,2,53,59,7,2,1,Blue Cross Blue Shield,Guardian,0,1,1,0,0,0,7,7,,0,0,0.0,0,-2,Manufacturing,Non-Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,50,53,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
50200,2020-12-11 00:28,46305.2,5.0,2.0,2021.0,-71,79,1,6282,LLC,1,external_policy,TX,1,72,18,6,2,1,Blue Cross Blue Shield,Guardian,0,1,1,1,0,0,3,2,,0,0,0.0,0,-2,Technology,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,55,65,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,1
41245,2020-09-21 21:37,60349.28,3.0,10.0,2020.0,-55,191,1,7311,S-Corporation,1,has_zp_policy,CO,5,188,159,5,2,1,UnitedHealthcare,Guardian,0,1,1,1,0,0,5,3,40,1,0,0.0,0,4,Professional Services,Desk,5,63.0,0,0,2,2,12,0,2,124999.94,0,0,1,7,3,0,0,2,0,2,complete,17,36,0,35.3,10,0,5,5,0,1,2,1,0,0,3,2,4,0,0,0,10,0,15,0.0,silver,1,0
40301,2020-09-03 16:43,49364.43,4.0,9.0,2020.0,-28,102,1,6719,Non-Profit,0,quoting,GA,3,335,360,6,2,1,UnitedHealthcare,Guardian,0,1,1,1,0,0,9,3,33,0,0,0.0,0,11,Professional Services,Desk,11,159.0,0,0,2,7,138,0,8,41590.7266,0,0,2,29,22,0,0,3,1,0,complete,16,21,0,28.7659574468085,41,6,18,17,0,3,2,8,0,3,10,9,0,0,2,0,31,-1,11,4248.66,silver,0,1
56821,2021-02-17 20:15,28538.78,2.0,3.0,2021.0,-32,114,1,8742,LLC,1,has_zp_policy,FL,1,42,120,1,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,1,1,,0,0,0.0,0,-2,Professional Services,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,41,73,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
53150,2021-01-29 00:19,64511.91,6.0,3.0,2021.0,-42,67,1,8221,LLC,0,has_zp_policy,CA,3,710,2787,6,2,1,Blue Shield of California,Guardian,0,1,1,1,0,0,22,4,72,1,0,1.5,1,12,Education,Desk,14,451.0,0,0,4,13,92,0,18,24656.3777,1,0,1,13,6,0,0,0,1,0,concierge,272,280,1,46.7076923076923,130,0,71,49,0,4,3,1,12,1,5,13,0,0,-2,0,-14,0,-25,193.7,gold,0,0
52633,2021-01-21 22:37,43262.91,3.0,1.0,2021.0,-33,156,1,6513,LLC,0,quoting,TX,1,76,28,4,2,1,UnitedHealthcare,Principal,0,1,0,0,0,0,5,5,46,1,0,0.0,0,0,Real Estate,Desk,1,111.0,0,0,2,3,22,0,6,48806.72,0,0,0,12,3,0,0,0,0,0,complete,12,64,0,42.8333333333333,12,0,0,12,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0.0,bronze,0,0
37925,2020-07-15 14:51,73052.3,1.0,8.0,2020.0,-31,102,1,8742,LLC,0,quoting,NY,1,49,41,6,2,1,Empire Blue Cross and Blue Shield,Guardian,0,1,1,1,0,0,4,4,35,0,0,0.0,0,0,Professional Services,Desk,1,0.0,0,0,0,1,1,0,1,32800.04,0,0,0,6,1,0,0,3,3,2,concierge,1,18,0,38.0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,gold,0,0
48407,2020-11-20 17:00,36135.25,5.0,11.0,2020.0,-42,239,1,7819,LLC,0,has_zp_policy,CO,5,418,401,1,1,1,Humana,no_dental_carrier,0,0,0,0,0,0,4,3,23,0,0,3.0,0,13,Entertainment   Recreation,Desk,13,87.0,0,0,3,3,11,0,4,89711.52,1,0,6,11,4,0,0,0,0,0,complete,17,32,0,25.2307692307692,11,15,11,11,0,3,4,0,0,1,0,3,0,0,2,0,7,-3,8,-15288.48,gold,0,0
41094,2020-08-13 03:50,79178.16,4.0,10.0,2020.0,-61,90,1,1711,LLC,0,has_zp_policy,PA,1,56,50,4,2,1,Independence Blue Cross,Guardian,0,1,1,0,0,0,2,2,31,1,0,0.0,0,-1,Construction,Non-Desk,1,0.0,0,0,1,2,2,0,2,49595.0,1,0,0,4,0,0,0,0,0,0,complete,7,29,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,1
39400,2020-08-18 00:19,53607.6,3.0,10.0,2020.0,-48,102,1,7389,S-Corporation,1,no_policy,PA,4,845,835,3,2,1,Independence Blue Cross,Guardian,0,1,1,0,0,0,3,3,36,1,0,3.0,0,25,Professional Services,Desk,27,63.0,0,0,3,2,8,0,2,294999.9,0,0,3,11,10,0,0,0,0,0,core,13,28,1,30.4761904761905,17,4,2,10,0,3,3,1,0,1,1,2,4,0,1,-1,0,0,-5,131786.6334,silver,0,0
41605,2020-09-26 06:00,30511.6,2.0,3.0,2021.0,-32,114,1,8299,S-Corporation,1,no_policy,TX,1,215,1019,2,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,2,1,33,0,0,0.0,1,0,Education,Desk,6,51.0,0,0,1,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,core,30,34,0,36.0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-60161.28,gold,0,0
51219,2020-12-09 19:55,44682.05,5.0,1.0,2021.0,-31,75,1,6719,C-Corporation,0,no_policy,CA,2,23,366,6,3,1,Kaiser Permanente,Guardian,0,1,1,1,0,0,5,5,,0,0,0.0,0,-1,Manufacturing,Non-Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,17,37,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
54907,2021-02-26 00:35,50190.95,3.0,3.0,2021.0,-59,131,1,7389,S-Corporation,1,has_zp_policy,IL,1,1619,4171,4,2,1,Blue Cross Blue Shield,Guardian,0,1,1,0,0,0,6,6,47,0,0,0.0,1,34,Professional Services,Desk,35,81.0,0,0,1,4,9,1,7,101999.9657,0,0,6,9,5,0,0,0,0,0,core,571,581,0,31.047619047619,36,27,33,24,0,1,1,0,0,1,0,1,27,0,0,1,-3,0,2,-5714.2971,silver,0,0
51363,2020-09-24 06:03,41864.53,2.0,1.0,2021.0,-41,124,1,7371,C-Corporation,0,has_zp_policy,NY,5,120,106,4,2,1,Oxford Health Plan (UnitedHealthcare),Principal,0,1,1,0,0,0,24,5,26,0,0,0.0,0,-1,Entertainment   Recreation,Non-Desk,3,207.0,0,0,0,9,84,0,20,54528.5,1,0,3,9,4,0,0,0,1,0,core,1,22,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-6,0,10,-9335.9117,gold,0,0
38545,2020-08-03 17:38,82292.56,1.0,8.0,2020.0,-45,94,1,7371,LLC,0,has_zp_policy,KS,2,14,-15,5,2,1,UnitedHealthcare,Guardian,0,1,1,2,0,0,6,6,,0,0,0.0,0,-1,Professional Services,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,24,43,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
56126,2021-03-18 17:42,56787.8,5.0,3.0,2021.0,-43,67,1,8011,LLC,0,has_zp_policy,TN,1,882,858,1,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,3,1,48,0,0,0.0,0,28,Healthcare   Social Assistance,Desk,28,73.0,0,0,0,2,9,0,3,37256.2666,1,0,0,5,4,0,0,6,0,0,core,21,35,0,27.9705882352941,16,18,27,7,0,1,1,0,0,1,0,0,0,0,0,-1,-3,0,13,16116.9666,platinum,0,0
39550,2020-08-17 17:58,63231.16,2.0,9.0,2020.0,-30,102,1,7361,S-Corporation,1,external_policy,MA,3,113,153,3,2,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,3,2,40,0,0,0.0,0,3,Professional Services,Desk,4,31.0,0,0,2,2,3,0,2,180147.72,0,0,4,8,2,0,0,0,1,0,core,3,8,0,37.0,7,0,0,7,0,2,1,4,0,0,4,1,0,0,0,0,-18,-2,2,45507.72,silver,0,0
48160,2020-11-19 00:32,54756.41,5.0,11.0,2020.0,-42,239,1,7373,LLC,1,has_zp_policy,FL,3,31,1877,5,2,1,Florida Blue,Guardian,0,1,1,1,0,0,8,8,,0,0,0.0,0,-2,Technology,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,22,87,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
56008,2021-03-11 19:31,25586.46,1.0,3.0,2021.0,-33,114,1,7372,C-Corporation,0,has_zp_policy,CA,2,18,-3,3,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,2,2,,0,0,0.0,0,-1,Technology,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,5,35,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
45613,2020-10-12 22:19,43513.21,2.0,11.0,2020.0,-52,159,1,,Non-Profit,0,has_zp_policy,CA,1,42,1835,1,1,1,Kaiser Permanente,no_dental_carrier,0,0,0,0,0,0,18,4,,0,0,0.0,0,-1,Entertainment   Recreation,Non-Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,34,35,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,platinum,0,0
37172,2020-07-01 16:44,70525.05,1.0,7.0,2020.0,-57,100,1,7372,S-Corporation,1,no_policy,NY,1,1263,6488,4,2,1,Empire Blue Cross and Blue Shield,Guardian,0,1,1,0,0,0,3,3,50,1,0,0.0,1,40,Technology,Desk,40,45.0,0,0,1,1,4,0,1,84000.0,0,0,11,36,27,0,0,0,0,0,core,34,40,0,41.3571428571429,14,0,5,1,0,2,1,2,0,2,14,4,3,0,0,0,1,0,1,0.0,silver,0,0
39065,2020-08-13 02:41,37281.45,4.0,8.0,2020.0,-49,76,1,1721,S-Corporation,1,no_policy,MI,1,1212,8260,4,2,1,Blue Cross Blue Shield,Guardian,0,1,0,1,0,0,15,14,45,1,0,0.0,1,40,Construction,Non-Desk,40,231.0,0,0,2,3,23,0,13,265378.8,0,0,39,70,37,1,0,6,0,0,complete,1,9,0,51.5294117647059,118,1,17,39,0,1,1,0,0,3,0,7,113,0,0,0,-25,0,-29,53856.56,silver,0,0
55041,2021-03-01 17:56,60398.65,3.0,3.0,2021.0,-45,67,1,8021,S-Corporation,1,has_zp_policy,NJ,2,1654,1601,1,1,1,Horizon Blue of New Jersey,no_dental_carrier,0,0,0,0,0,0,7,3,39,1,0,0.5,0,52,Healthcare   Social Assistance,Desk,52,85.0,0,0,1,5,37,2,6,70918.1633,1,0,23,38,25,0,0,0,2,1,core,6,65,0,45.0,37,9,12,34,0,2,1,8,0,4,12,4,26,0,2,1,0,2,7,-17050.2367,silver,0,0
49527,2020-11-04 21:10,22627.86,4.0,2.0,2021.0,-49,134,1,7812,LLC,1,no_policy,TX,2,135,136,5,2,1,Blue Cross Blue Shield,Guardian,0,1,1,0,0,0,2,2,32,0,0,0.0,0,1,Professional Services,Non-Desk,4,45.0,0,0,1,1,2,0,1,48000.0,0,0,1,3,1,0,0,0,0,0,core,3,16,0,32.0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,-5,-1,-5,0.0,platinum,0,0
37150,2020-07-02 01:44,65931.93,1.0,7.0,2020.0,-57,100,1,5499,LLC,1,no_policy,WA,1,391,371,4,2,1,Regence,Guardian,0,1,0,0,0,0,4,3,34,0,0,0.0,0,12,Food   Beverage,POS,12,87.0,0,0,1,1,3,1,4,37218.675,0,0,1,3,0,0,0,0,0,0,complete,36,38,0,22.85,9,31,18,0,0,1,1,0,0,4,0,4,0,0,2,1,0,0,-1,-124.93,platinum,0,0
49064,2020-11-24 21:39,59420.13,3.0,12.0,2020.0,-33,75,1,,LLC,1,external_policy,VA,1,44,387,1,1,1,Kaiser Permanente,no_dental_carrier,0,0,0,0,0,0,1,1,43,0,0,0.0,0,0,Professional Services,Desk,1,51.0,0,0,0,1,5,0,1,124800.0,0,0,1,5,1,0,0,0,4,0,complete,4,14,0,42.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,platinum,0,0
51637,2020-08-18 18:00,26212.85,1.0,3.0,2021.0,-40,133,1,7363,S-Corporation,1,external_policy,TX,1,258,252,2,1,1,Blue Cross Blue Shield,no_dental_carrier,0,0,0,0,0,0,4,2,28,0,0,0.0,0,1,Professional Services,Desk,8,221.0,0,0,1,4,3,0,6,25078.2566,0,0,0,2,1,0,0,1,0,0,concierge,2,24,0,29.6,5,0,3,2,0,1,1,0,0,1,0,3,0,0,-4,-2,-41,0,-22,-1187.0589,silver,0,0
49448,2020-12-03 15:56,64830.25,5.0,12.0,2020.0,-52,261,1,8049,LLC,0,has_zp_policy,CT,2,500,539,4,2,1,ConnectiCare,Guardian,0,1,1,1,0,0,9,8,52,0,0,1.25,0,16,Healthcare   Social Assistance,Desk,16,147.0,0,0,0,6,29,0,9,98805.1422,1,0,8,21,8,0,0,0,0,0,complete,1,10,0,37.6617647058824,136,0,62,56,0,1,1,0,100,2,18,10,0,0,-2,0,-9,0,-7,10263.2797,gold,0,0
41645,2020-09-28 17:25,37354.18,4.0,10.0,2020.0,-47,102,1,6732,S-Corporation,1,no_policy,TX,1,301,213,4,3,1,Blue Cross Blue Shield,Guardian,0,1,1,1,1,0,2,2,35,0,0,0.0,0,3,Professional Services,Desk,4,51.0,0,0,1,1,2,0,2,180000.0,0,0,0,0,0,0,0,0,0,0,core,168,179,0,38.0,8,0,4,4,0,1,1,0,0,0,0,1,0,0,0,0,-1,0,9,90000.0,silver,0,0
41422,2020-09-19 23:35,43043.88,2.0,9.0,2020.0,-33,90,1,5499,C-Corporation,0,has_zp_policy,CA,2,87,78,5,2,1,UnitedHealthcare,Beam,0,1,1,0,0,0,4,4,37,0,0,0.0,0,0,Manufacturing,Non-Desk,1,0.0,0,0,1,5,28,0,2,140000.16,0,0,0,9,5,0,0,8,0,2,core,59,72,0,36.5,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
52550,2021-01-21 00:04,47608.38,5.0,1.0,2021.0,-38,124,1,5999,S-Corporation,1,quoting,MD,3,2051,2827,1,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,18,4,34,1,0,0.0,1,67,Retail,POS,45,141.0,0,0,1,10,64,1,17,72488.1529,0,0,13,20,7,0,0,2,1,2,core,5,11,1,21.0791366906475,22,117,112,14,0,2,1,12,0,16,11,21,25,0,1,1,32,-1,3,-196.9271,silver,0,0
53111,2021-01-11 17:08,14743.41,2.0,2.0,2021.0,-27,153,1,8999,Non-Profit,0,no_policy,FL,1,48,31,1,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,1,1,33,1,0,0.0,0,0,Non-Profits   Associations,Desk,1,0.0,0,0,1,1,9,0,1,187384.56,0,0,0,1,0,0,0,0,1,0,core,19,30,0,32.0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,gold,0,0
39437,2020-08-19 17:28,55071.85,4.0,11.0,2020.0,-43,239,1,8244,LLC,0,has_zp_policy,GA,3,198,323,6,3,1,UnitedHealthcare,Guardian,0,1,1,1,0,0,6,5,41,0,0,0.0,1,2,Education,Desk,5,73.0,0,0,3,7,19,1,8,70066.7066,0,0,0,10,8,0,0,0,0,0,core,20,45,0,34.5555555555556,16,2,8,10,0,2,1,3,0,3,0,2,0,0,2,1,3,0,6,14416.6966,gold,0,0
54314,2020-12-25 07:01,40039.3,6.0,2.0,2021.0,-40,79,1,5812,LLC,0,has_zp_policy,CA,1,59,50,3,1,1,Covered California,no_dental_carrier,0,0,0,0,0,0,8,3,38,0,0,0.0,1,-1,Food   Beverage,POS,1,81.0,0,0,0,8,32,0,7,49823.8433,0,0,0,0,0,0,0,1,0,0,core,27,30,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,bronze,0,0
51086,2020-12-07 15:07,61824.78,2.0,12.0,2020.0,-34,75,1,,Sole proprietor,0,has_zp_policy,NY,1,41,-7,1,1,1,Oxford Health Plan (UnitedHealthcare),no_dental_carrier,0,0,0,0,0,0,1,1,,0,0,0.0,0,-1,Professional Services,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,47,58,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
56059,2021-03-17 16:59,57851.6,3.0,3.0,2021.0,-45,67,1,3827,LLC,1,has_zp_policy,CA,1,350,734,5,2,1,Kaiser Permanente,Guardian,0,1,1,0,0,0,8,4,30,1,0,0.0,0,11,Manufacturing,Non-Desk,11,257.0,0,0,1,7,35,0,9,97254.4225,1,0,1,29,7,0,0,0,1,0,concierge,5,7,0,27.8260869565217,90,48,120,18,0,2,1,18,0,4,32,8,0,0,1,0,25,0,18,36577.1675,gold,0,0
37383,2020-07-08 19:38,63235.01,1.0,8.0,2020.0,-45,94,1,8099,LLC,0,quoting,IL,1,274,262,4,2,1,Blue Cross Blue Shield,Guardian,0,1,1,1,0,0,6,3,41,1,0,0.0,0,6,Healthcare   Social Assistance,Desk,7,105.0,0,0,2,1,5,0,6,23616.6666,0,0,0,19,7,0,0,0,0,0,core,52,61,0,27.5277777777778,28,8,12,0,0,1,1,0,0,0,0,5,0,0,1,0,0,0,3,7288.6666,gold,1,0
52816,2021-01-05 18:49,48511.2,3.0,1.0,2021.0,-33,156,1,8711,C-Corporation,0,has_zp_policy,CA,2,16,26,5,2,1,Anthem Blue Cross,Guardian,0,1,1,0,0,0,4,4,,0,0,0.0,0,0,Tourism   Accomodations,Desk,0,0.0,0,0,4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,5,10,0,41.5,8,0,4,4,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0.0,gold,0,0
42900,2020-10-06 19:10,71926.13,5.0,10.0,2020.0,-46,102,1,7371,C-Corporation,1,has_zp_policy,CO,5,476,473,4,2,1,UnitedHealthcare,Guardian,0,1,0,0,0,0,6,6,38,0,0,4.0,0,15,Technology,Desk,15,99.0,0,0,3,2,5,0,3,146666.52,0,0,5,15,9,0,0,0,0,0,complete,3,17,0,35.1904761904762,42,0,24,18,0,2,3,18,0,0,0,4,0,0,-1,0,-3,0,-3,33333.3,gold,0,0
41422,2020-09-19 23:35,43043.88,2.0,9.0,2020.0,-33,90,1,5499,C-Corporation,0,has_zp_policy,CA,2,87,78,5,2,1,UnitedHealthcare,Beam,0,1,1,0,0,0,4,4,,0,0,0.0,0,0,Manufacturing,Non-Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,59,72,0,36.5,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
47801,2020-11-17 13:01,70583.2,3.0,11.0,2020.0,-37,498,1,6531,LLC,0,has_zp_policy,FL,2,304,177,5,3,1,Florida Blue,Guardian,0,1,1,1,0,0,6,6,36,1,0,0.0,0,9,Technology,Desk,10,147.0,0,0,1,2,8,0,4,248400.1,0,0,2,15,7,0,0,6,1,0,complete,127,33,0,35.3571428571429,28,0,2,26,0,2,1,10,0,0,4,8,26,0,0,0,6,1,7,27199.9,gold,0,1
38143,2020-07-28 19:14,40579.35,5.0,9.0,2020.0,-51,134,1,8111,S-Corporation,1,no_policy,FL,1,387,1064,3,2,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,8,6,41,1,0,0.0,1,6,Professional Services,Desk,8,123.0,0,0,1,6,210,1,7,77148.5742,0,0,1,3,0,0,0,0,0,0,complete,149,149,0,30.3428571428571,14,21,3,14,0,1,1,0,0,0,0,2,0,0,1,1,-7,0,0,-47941.9324,silver,0,0
54438,2021-02-19 02:19,36042.41,4.0,2.0,2021.0,-35,110,1,7379,C-Corporation,0,no_policy,WI,2,552,528,3,2,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,2,2,51,1,0,0.0,0,15,Technology,Desk,15,63.0,0,0,0,2,1,0,2,299999.96,0,0,0,84,81,0,0,0,0,0,complete,18,90,0,47.2222222222222,18,0,0,16,0,2,2,0,0,0,2,0,18,0,0,0,1,0,0,0.0,platinum,0,0
39601,2020-08-21 21:51,142494.6,2.0,8.0,2020.0,-98,135,1,7375,S-Corporation,1,has_zp_policy,CO,1,1018,826,4,2,1,Anthem Blue Cross,Guardian,0,1,1,1,0,0,5,4,33,1,0,0.0,0,27,Professional Services,Desk,27,51.0,0,0,0,0,0,0,2,399999.6,1,0,1,1,1,0,0,0,0,0,core,0,200,0,36.7894736842105,19,0,1,4,0,1,1,0,0,1,1,2,14,0,0,0,-1,0,0,79999.92,silver,0,1
52733,2021-01-24 15:05,33160.98,0.0,1.0,2021.0,-29,156,1,5521,S-Corporation,1,has_zp_policy,GA,1,420,419,3,2,1,Cigna + Oscar,Guardian,0,1,1,0,0,0,9,4,37,1,0,0.0,0,12,Wholesale,Non-Desk,12,159.0,0,0,1,5,160,1,10,154276.148,1,0,1,1,0,0,0,0,0,0,complete,8,33,0,25.6944444444444,32,40,23,49,0,1,1,0,0,4,1,11,44,0,-2,0,83,-1,10,28809.248,silver,0,0
40123,2020-06-02 23:51,47645.18,3.0,9.0,2020.0,-29,102,1,6282,C-Corporation,0,no_policy,TX,2,110,124,2,2,1,UnitedHealthcare,no_dental_carrier,0,0,1,0,0,0,3,3,52,0,0,0.0,0,1,Technology,Desk,4,37.0,0,0,1,1,4,0,3,0.0,0,0,0,2,1,0,0,0,0,0,core,0,4,0,41.6,4,1,1,4,0,2,1,2,0,0,0,3,0,0,0,0,3,0,2,0.0,platinum,0,0
41325,2020-09-20 14:05,47462.15,3.0,9.0,2020.0,-32,90,1,3999,S-Corporation,1,no_policy,TX,1,10,182,6,2,1,Blue Cross Blue Shield,Beam,0,1,1,0,0,0,2,2,,0,0,0.0,0,-1,Manufacturing,Non-Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,26,40,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,platinum,0,0
35939,2020-06-01 23:00,87725.68,5.0,1.0,2021.0,-38,124,1,7319,S-Corporation,1,no_policy,CA,1,400,752,4,2,1,Anthem Blue Cross,Guardian,0,1,1,0,0,0,2,2,51,1,0,0.0,0,6,Technology,Desk,13,43.35,0,0,0,2,3,0,2,157635.36,0,0,0,0,0,0,0,0,0,0,core,1,12,0,40.2857142857143,14,0,0,14,0,1,1,0,0,0,0,0,0,0,0,0,3,0,32,-157635.36,silver,0,0
43931,2020-10-16 23:22,26943.05,1.0,12.0,2020.0,-42,185,1,8712,S-Corporation,1,quoting,CA,1,1356,720,1,1,1,Kaiser Permanente,no_dental_carrier,0,0,0,0,0,0,3,3,41,0,0,0.0,1,13,Professional Services,Desk,15,63.0,0,0,1,4,22,0,3,84999.96,0,0,11,18,6,0,0,0,0,0,core,896,901,0,33.0,30,0,3,16,0,1,1,0,0,2,7,2,0,0,0,-1,-1,0,-1,-13500.0,gold,0,0
50704,2020-10-20 19:46,18805.68,4.0,1.0,2021.0,-25,175,1,8641,Non-Profit,0,no_policy,NM,1,79,6,1,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,1,1,,0,0,0.0,0,-3,Non-Profits   Associations,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,84,87,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,1
37077,2020-06-22 17:18,39866.8,5.0,7.0,2020.0,-32,90,1,7299,C-Corporation,0,has_zp_policy,CA,3,45,28,5,3,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,3,3,,0,0,0.0,0,-1,Personal Services,POS,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,6,31,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
50251,2020-12-11 13:37,51939.0,4.0,1.0,2021.0,-46,122,1,8111,S-Corporation,1,has_zp_policy,CA,1,144,135,4,2,1,UnitedHealthcare,Guardian,0,1,0,0,0,0,3,3,41,0,0,0.0,0,2,Professional Services,Desk,3,51.0,0,0,0,1,5,0,1,100000.16,0,0,2,4,0,0,0,0,2,2,complete,31,40,0,41.0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0.0,silver,0,1
56071,2021-02-06 07:02,56035.1,5.0,3.0,2021.0,-36,133,1,5921,LLC,0,no_policy,FL,1,50,50,1,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,2,2,43,0,0,0.0,0,0,Retail,POS,1,31.0,0,0,1,2,2,0,2,8499.24,0,0,0,0,0,0,0,0,0,0,basic,0,8,0,40.0,2,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0.0,silver,0,0
